Bridge_ID,State,Latitude,Longitude,Material,Age_Years,Length_Meters,Lanes,Deck_Condition,Superstructure_Condition,Substructure_Condition,Daily_Traffic,Truck_Percentage,Avg_Annual_Temp_C,Avg_Annual_Precipitation_mm,Last_Inspection_Year,Repair_Cost_USD,Repair_Time_Days,Deterioration_Rate,Failure_Probability
101916,GA,25.618183671584067,-68.83174864049198,Masonry,74,51.463579145050346,2,5,8,5,183730,38.214485556704304,7.712303494375732,321.97556594462446,2010,3968188.2852540542,107,0.24064899857211866,0.033619118437898186
101917,OH,35.94672547022534,-69.9384541464869,Steel,16,11.44312880811201,2,7,3,3,119871,31.17785060135678,23.754270046355842,902.3372271983899,2014,4371537.016026799,147,0.03678476464612576,0.061253581620869545
101918,FL,24.96817645212446,-116.46210011549888,Composite,66,1373.5422985258467,5,3,3,4,20132,27.168750080567357,0.5654414096547029,1421.9219455170353,2010,4779569.487918252,309,0.01358825997798518,0.05432121990152962
101919,MI,31.630976657631553,-86.54643877419484,Concrete,6,1952.2628180625484,4,5,7,6,68689,26.607045688663373,17.48507644884018,1528.8453160258232,2020,1420167.8296679396,141,0.12728344080897855,0.07497380732343163
101920,NC,32.735232368271866,-114.87250941615886,Steel,6,1823.2262094049863,2,4,7,6,196947,36.154087360840236,30.95424176202576,1990.63136789029,2022,590902.5465468308,106,0.18734610663004836,0.04630852631248294
101921,PA,25.14099794352447,-69.50098364887407,Masonry,69,621.914453266264,4,4,3,3,10745,22.84003726921305,25.203538921833463,308.5013477715959,2011,2439020.0561003787,281,0.269533458368878,0.013910124900150693
101922,NC,30.45109679748053,-93.53889247189161,Timber,64,1397.0798724709623,4,8,3,3,146670,9.926961855061204,-6.687932060514026,296.7427452774588,2022,3473163.0234315586,187,0.017114906856276774,0.06848743932400134
101923,PA,38.76369781396251,-111.95145072594826,Steel,14,751.1593697804881,4,5,3,8,53866,12.96512974024981,28.914645657878168,977.2730897293274,2023,2623296.489279379,92,0.0119682918502256,0.0920566514122116
101924,PA,40.4548078567464,-69.99427010280824,Timber,40,900.0777086507593,3,5,7,3,87854,35.27212455438123,6.534601901895048,1317.7090896350305,2011,2177794.1398002733,221,0.24007216490448482,0.00742729658815004
101925,GA,45.42491350087831,-94.99143982298463,Concrete,49,1984.7431797361482,3,3,8,5,111703,37.46737767141775,37.105045298432294,1090.4245889217502,2016,4864345.154512964,36,0.2000738641125416,0.007114305383384564
101926,NY,47.957115179687754,-100.90183696817266,Masonry,38,901.2106422394177,5,8,6,3,102717,20.24316471175273,14.664739140829582,1336.0499613475852,2023,1066468.1578992626,266,0.09427729204061681,0.013460421905043905
101927,OH,29.72118511657071,-118.0621686531482,Timber,20,610.7160905071175,5,7,5,3,8066,10.78999829640463,1.0074018511481402,1135.151334898973,2016,754665.417837803,108,0.034687625480611405,0.04079496393529639
101928,TX,39.90360393613059,-105.0050979719847,Timber,57,727.8104483897791,2,7,7,7,19543,35.152211776515315,1.1552039317171552,460.9010723993309,2015,4092845.8747017034,151,0.0802062159352154,0.008211609106103697
101929,FL,46.792787214533526,-105.85070798632728,Masonry,22,29.18571629795866,2,8,8,6,3549,16.765580988287454,24.705994663106594,1259.8707126669378,2022,696255.8686010251,351,0.2976248233512904,0.058102209231510715
101930,FL,40.34627732087671,-120.02960006693799,Steel,11,786.0133868707726,5,5,5,7,65221,22.02359173577711,21.57871165034529,1747.5870878168346,2012,2094581.7808215427,196,0.07323754947896044,0.06262989619468515
101931,CA,34.075524660887176,-98.0722199802189,Masonry,27,1988.1164921605518,2,5,5,5,66808,19.070338189274416,-0.11324498816084017,1732.8183239234322,2022,2671131.812463903,28,0.16216644473874212,0.08291114639605392
101932,CA,44.28010764586725,-117.26004207546646,Steel,85,1927.851472650612,3,6,6,5,188081,18.244884636557295,19.688402968792744,1156.4381601416112,2017,2835907.634853089,254,0.1342816752610429,0.018127117267681528
101933,TX,34.3518304951308,-83.11042245481457,Timber,59,661.8619609298956,2,3,7,6,145560,18.035452483854314,23.640312605072474,1728.758229227493,2020,1417383.4839017107,264,0.16039778960929058,0.035764043154741694
101934,FL,44.623531038272624,-121.12719537051592,Steel,93,677.9155388255786,4,4,8,7,161949,5.323894320207413,6.117723153741686,893.2749465478447,2020,3550112.578925173,202,0.22412013446287665,0.03230042943432089
101935,NC,43.41783095508704,-88.55070884902511,Composite,32,1439.5208111796483,4,8,4,6,144635,9.81284542038108,0.8990924735610388,677.6781800259319,2019,3876701.6921186466,68,0.04283367811345882,0.07596807378571264
101936,OH,39.58623148732539,-122.5855346346149,Steel,47,197.44435923742006,4,4,5,6,25046,14.33097778068768,12.006504460487946,848.7184708375543,2019,4321072.477096474,176,0.08302726324987876,0.09562998090127958
101937,PA,39.97031250740856,-90.1369584096779,Concrete,20,1024.1516079396322,5,7,5,4,73366,5.572158178582546,-2.2683061648704506,578.1742051901631,2011,4953257.95428872,176,0.10948055572581192,0.02208600662501639
101938,TX,25.31935545685259,-82.33850956569759,Composite,58,1959.4800863348291,3,7,5,5,188722,20.50468554454404,-4.717868891070656,934.3161431255877,2017,1979160.415484434,41,0.06500230568727619,0.053552044958007826
101939,NY,35.83101661801311,-96.53600384886684,Steel,95,382.7536801207377,5,5,8,4,85735,37.13974982625063,-5.292271773877046,1590.9808521775833,2016,2612796.653256042,12,0.08583286100327384,0.06100187033146747
101940,PA,39.030762862756674,-90.98908152561191,Steel,69,1681.1985508410314,3,6,4,3,133999,31.261754936858093,15.955921043579217,1240.3385086856692,2010,954174.001687106,304,0.01458402743022876,0.01653814848371324
101941,IL,40.70269899062487,-109.79822637346378,Timber,8,1484.9361053262303,5,5,4,7,14683,26.59630609703262,33.33896026037593,498.65876143530534,2011,4967552.547599218,167,0.24001477027321327,0.0630274610634039
101942,CA,48.47341720501858,-98.4080858998766,Concrete,85,655.9088362149608,2,3,7,7,44820,28.419905575038293,22.56591918433641,1802.7373068486627,2020,3734928.5062764417,202,0.1143790578148883,0.05717483270212323
101943,IL,28.927372434135737,-88.38889335896658,Composite,12,596.2867054151751,4,6,6,4,101605,9.122086913702077,23.682658319834324,759.8653255273684,2013,566896.6263181897,248,0.03581619586416329,0.06619401268638253
101944,CA,44.11758597960003,-115.04353870039,Composite,43,1341.6761560572538,3,5,8,8,2844,13.2579981958367,15.091571175118265,576.1479459067282,2022,2278825.4889682955,138,0.18059423551431972,0.018048871060482793
101945,GA,38.45966524963602,-111.71414715872122,Timber,41,1672.3077123416163,2,4,7,6,59021,14.749944277700036,6.656332897389575,705.9672807564223,2017,2414360.265019943,121,0.2099587689393985,0.025896086083298336
101946,IL,31.88424745082377,-95.59858483614131,Composite,61,173.65120842025868,5,3,7,5,111697,19.842976054365156,39.16997715216001,733.0473746283127,2021,2108574.454047879,310,0.07073217192056018,0.042808892859693276
101947,NY,48.555498486499765,-68.16813877570578,Masonry,10,1808.3756418622163,3,5,4,4,157655,9.311311286225658,2.6551651359577626,1537.355487429223,2023,820148.0594295023,149,0.22743351342295112,0.008320969408835144
101948,TX,33.69239391657476,-76.53684321474375,Masonry,20,1508.6356235250842,5,5,7,5,154237,18.686026226668186,15.7254506958275,1645.9944819894183,2020,3589967.032629977,8,0.25483754042781265,0.0993378667893835
101949,GA,27.268860744479795,-123.29974982489166,Concrete,45,1841.6435609894415,5,5,4,6,61326,12.774264747550033,26.098566970548312,773.9725867283449,2014,787084.4150881968,92,0.0357466331171719,0.039509387746753735
101950,PA,29.519566520488482,-95.192495280954,Masonry,73,1382.509708355736,5,3,7,5,32259,8.309004883583764,19.48076791361161,924.6794968727746,2018,2511657.93900445,82,0.04553281289194977,0.01080845390160869
101951,NC,25.750733487156907,-112.34692109628044,Concrete,71,1520.2963013074766,4,3,4,4,165062,16.73461365980301,-0.9901854551713676,1981.950424665038,2015,2709258.2660463774,282,0.11709041139439062,0.07782424711810561
101952,TX,32.743299905556036,-88.79948420408302,Timber,14,218.98627027609064,2,3,7,5,153443,10.147781431529516,8.312129582157038,1250.4293382460094,2018,2429494.7510677087,177,0.13135305435387182,0.08427545345025061
101953,TX,25.78033333266397,-101.02452573892072,Timber,66,873.3990505441607,2,5,6,7,4693,20.635094203841266,17.664002908447756,626.1765276555359,2013,4164709.0147344777,238,0.04301621437674982,0.006258184956076979
101954,OH,47.57820503736648,-112.74927907813755,Masonry,71,212.25683584715895,3,7,4,6,97056,38.7112442636935,-8.574539826343582,1253.6155095517406,2021,4932302.508007306,104,0.1824598188903996,0.09300323286008744
101955,TX,32.31837694812886,-114.31298084207356,Concrete,16,1274.3497265127255,4,3,6,3,104127,24.801204526046444,32.9823460403223,1847.8693576964235,2016,1924494.0524999993,103,0.16284362732486055,0.05242894862030214
101956,IL,25.731014124398616,-124.46862782023567,Concrete,74,1140.1570683354414,3,4,7,5,2502,38.238958301328836,8.101303887824589,671.4384143409583,2019,108840.59327540101,245,0.014748617992178175,0.061916484078794465
101957,MI,30.846682710341724,-104.67450250331821,Concrete,50,1074.2213589674782,5,5,5,8,158419,31.050048364178487,18.127197458484428,1408.7823081882455,2011,1999758.3368675301,96,0.11298271697169723,0.07246925217646909
101958,PA,44.70930047939177,-120.89714295646857,Steel,77,1290.7123839695876,3,5,6,8,99540,13.84227206206441,17.938558131979384,896.5389527895815,2012,4958391.289608242,193,0.10565490635337342,0.04288015016133133
101959,PA,27.60463706232438,-103.1505592540985,Composite,63,530.3540279520657,4,7,8,5,17246,9.857151713309488,10.311371463815647,1272.7629214029735,2019,3669149.62505748,286,0.2954956952355247,0.06492928240193874
101960,TX,36.57535167654162,-70.96371785485607,Steel,44,178.55108172895848,5,8,8,6,46414,29.856439586176045,30.730127761465404,1008.9263949680376,2015,4332647.488549338,309,0.13376635539565368,0.06404884111011316
101961,PA,41.08786878527651,-74.82130818899485,Masonry,40,1155.214472796169,4,8,5,5,47786,11.43706108517155,35.70150615622632,1823.758343513008,2020,3175607.9607686596,266,0.24754666935912775,0.027384783394255607
101962,MI,36.734780919000755,-105.25178379099148,Concrete,51,1394.200889901119,2,4,7,6,46828,7.207727556478616,35.700634554046225,934.2533405835812,2015,3692872.5410760203,308,0.2623027888375203,0.08882818481170605
101963,NY,41.37774680934069,-77.98540968048157,Masonry,20,320.19105913783676,4,8,7,4,23635,13.878979894776034,19.14847391288415,1118.373096910031,2014,2982604.419055519,175,0.23075111872150156,0.01445173005206643
101964,NY,27.941107287137605,-83.46610622980947,Steel,78,1679.3003536298647,2,3,8,5,27526,5.390680566231978,1.0890966061778116,429.4047723305989,2018,29673.632288505396,147,0.2771956259844561,0.0014455350387772745
101965,GA,39.12267682528403,-73.04322778618244,Composite,54,742.714667168997,4,7,8,3,136731,18.26753826933008,23.01025805041955,1248.8036626463515,2023,4903235.012085171,70,0.25811178846132055,0.09128395774055197
101966,TX,25.945910953813538,-107.53112977880414,Timber,38,448.63933133747196,4,6,6,8,95616,5.178206877948586,-5.598046333900616,1325.4148824283607,2022,2828994.947645328,79,0.011095911053837003,0.02378877647110452
101967,MI,30.247995785236206,-95.27646589981215,Composite,92,515.163709469532,3,7,4,7,62252,6.76146078887707,24.007285497913806,932.7849668841468,2016,4499042.773887149,11,0.10772641636600706,0.09916060947470329
101968,GA,41.37908892523877,-100.4147678863535,Composite,47,1484.9819213850483,3,8,4,8,16280,36.25394977668547,9.063590441295492,351.95746778744046,2021,1316468.7355297764,157,0.10570471307496705,0.00896924745332774
101969,TX,38.65713070424193,-87.29591594034363,Timber,10,44.54525132255206,2,3,7,6,152114,36.59755143179666,-7.304208002451515,331.76182628177025,2016,3428225.3171291533,54,0.2970731747692523,0.05938826859566383
101970,FL,26.80092952562479,-105.7380294664554,Concrete,87,764.7801840206192,3,3,7,4,84460,10.165575691145515,12.309295176086135,959.3899411927474,2017,2520221.8925261456,19,0.04785869029719636,0.00916288824213805
101971,IL,29.95745478883041,-81.27694036170632,Timber,50,1786.714463269212,5,8,6,8,117463,31.61807139605914,19.695266059692393,785.461014916757,2013,1025749.8526581613,29,0.028308518598875877,0.04767656495711704
101972,CA,35.251722525282,-79.74213370646949,Masonry,81,1688.217472096004,3,5,8,5,94886,27.898647961344423,31.86697089230229,691.3798656043887,2020,2827297.925836293,121,0.11129803094092093,0.03048880890725868
101973,FL,25.136880184526916,-115.28974048677638,Steel,67,1216.4388480214832,5,4,3,5,2898,16.5896143486233,19.198910590402733,913.4959167200678,2016,2164130.734762624,277,0.010973258314178325,0.08756844261537317
101974,FL,40.42392181271586,-101.95199194647535,Concrete,77,1920.1421418106327,3,7,7,4,45915,33.40316461995451,4.371603785557868,1871.8352183339725,2011,894510.8277681326,43,0.19775951212053192,0.050456207467823706
101975,IL,31.469936625438233,-91.85418139680274,Composite,20,205.90214944364953,4,4,4,7,132562,22.4042564904073,35.849011134608276,1475.9424314918679,2023,2137631.547606096,184,0.17308924077472893,0.09617009252162619
101976,FL,38.669081396796756,-109.07757659281732,Steel,22,856.8910036992439,5,5,7,5,140326,16.411198982971662,20.40506986424291,1290.517836273719,2023,949550.5979323898,214,0.11692488363005372,0.08087122323105617
101977,MI,32.844930272996535,-95.76863913316133,Steel,27,169.590332676314,2,3,5,3,44837,15.393439061055416,-3.529154641986473,1228.16706109465,2021,1188156.4622896716,323,0.23699385513468768,0.06664048234737545
101978,NC,28.23782468421586,-92.85255218408896,Timber,8,933.0193647968948,3,6,3,6,168322,37.107083588252834,29.281740656726832,1919.164690675614,2015,2944198.103795616,131,0.019191588359471753,0.054705492386352535
101979,TX,24.129228000795138,-108.20437213418076,Timber,34,1380.1509682079354,3,4,4,5,188322,27.217361002262518,34.668750106680946,458.8614229287281,2015,2847749.5984978797,63,0.08537084787208568,0.06446965257495345
101980,IL,31.614343549833915,-111.82982141015904,Composite,77,69.74402297458528,5,8,4,6,21653,25.816997068280674,35.1474747214469,1774.4645579012495,2011,4258094.481264265,96,0.030093675988415558,0.016861570815519564
101981,NY,32.98932172393073,-101.81950140602139,Concrete,39,1530.617984031005,4,5,3,8,156009,30.634414089926977,36.29484566834736,1606.6259765602342,2022,1342728.3408647927,21,0.04989525669582416,0.07046776024297376
101982,CA,48.51695838882933,-105.9445752829445,Composite,35,891.0388027578273,3,5,3,8,3301,38.49670524884053,13.361851875330142,936.3536193845649,2019,719470.5933033642,144,0.2699786151725076,0.05145740400532476
101983,NY,44.077190792851454,-90.42423653743789,Masonry,63,84.98912110613698,3,7,3,3,156849,27.65312364859918,-7.6439214993907125,1652.1118115047332,2012,2870505.0195544614,247,0.27055442856528095,0.05546129172189845
101984,NY,41.49640138113131,-89.5584575001251,Steel,56,726.3014257506569,5,5,8,4,100733,35.28004107264822,34.415032053201905,1002.7608343209873,2013,4219149.220819411,229,0.03788249429370507,0.04231777346319643
101985,CA,35.20166487149553,-74.76653792809843,Masonry,66,470.1591919762794,5,3,8,6,32076,29.58078973280315,4.790198068522791,1418.6654770773039,2015,3674610.195122823,9,0.1779130531947418,0.012416253014194554
101986,MI,40.11457111865014,-75.64616076964305,Masonry,15,325.0618304226442,4,4,3,3,177420,23.303809762391438,-7.895557965678176,1641.936059283623,2019,3914821.4554424374,312,0.1039196735410027,0.005213911580488858
101987,NY,33.42475036325483,-105.34336788052902,Concrete,6,47.94819818397698,3,5,8,3,36350,24.037463543687192,6.2956462407421405,1500.1959484995734,2014,4742832.1558709955,61,0.16127637865084865,0.0728759152017902
101988,PA,38.78904493902874,-87.99168283373274,Timber,78,881.6460641107265,5,7,6,7,76359,29.803630729834097,8.105474818550459,359.76493028343737,2017,1179608.6083863764,65,0.20197884737085042,0.07140749477526642
101989,CA,29.67938830118424,-104.71589260803262,Masonry,12,1411.92561831502,5,3,7,7,34794,7.450518947661129,19.198483927814305,1483.5642206897676,2015,2643804.5235790904,200,0.2661996659844756,0.006790032871390319
101990,TX,40.16496619326392,-120.24382622577767,Steel,43,1997.220228629282,3,8,4,4,77178,24.707016466285065,4.683429568006968,817.1310662598532,2013,1148770.0667113713,200,0.09363475685098167,0.07151888391297356
101991,FL,31.19111884332187,-117.75119314821474,Concrete,6,618.273643658563,3,6,6,8,76957,38.54962260952769,-6.203856041606228,1853.0865502289034,2017,189434.7631429173,144,0.05506187122220494,0.08245676273845981
101992,NC,41.485153482018944,-94.65259567322236,Composite,39,274.3458728941795,5,6,3,6,82630,37.593845021804235,31.198305611872435,1329.9142997552988,2013,2640666.0498893964,176,0.11325371125254136,0.09314814468449151
101993,CA,40.89843847226959,-95.33119844898167,Masonry,21,1670.1108921903842,5,6,8,3,127609,19.402494898855913,22.756629835848152,1921.6399062823275,2020,3570384.9768208796,269,0.0955250945673604,0.009007847705376434
101994,PA,48.64273987180378,-82.83025452043356,Timber,67,1776.4899721351849,5,7,7,4,28066,18.84362472250792,10.499780514482463,416.4079128310452,2023,563545.3553507271,187,0.0790579174198156,0.01893194797006112
101995,OH,32.1764611289275,-92.66657899871726,Concrete,88,695.980044559471,5,4,5,6,152223,21.03417685794775,33.62619898981258,777.4907586317491,2012,1977284.0222358336,80,0.10663446543823424,0.09961444398713938
101996,IL,33.38061499668697,-98.6106475100872,Steel,29,1646.3850970118353,2,8,8,5,87178,31.02383257546073,14.898312584204717,227.6967620317219,2020,2942375.5525962827,63,0.010107141299961516,0.052793433755551004
101997,FL,44.85221594718475,-122.65595884136383,Masonry,39,1851.9697438377023,4,6,5,4,191768,18.740113275437544,31.413140282691707,518.3799417379474,2019,2460339.6081382097,177,0.25795253790335354,0.0362993861251773
101998,CA,27.620758668553588,-123.58942794718183,Timber,37,1278.5390940769148,5,8,5,3,67007,19.356818952819317,1.7564967516891876,1224.1251824541741,2022,2068353.911575417,180,0.19902923903760447,0.051613184969555935
101999,NY,39.27443424658503,-84.91667914795924,Concrete,39,1744.8817109105573,5,4,6,7,168480,12.671954418199025,16.12648659535705,217.1729628556634,2018,918306.5898076143,147,0.13310255077631442,0.06670232692590969
102000,OH,24.50327946796354,-113.12101972036778,Timber,14,281.09001497262176,5,8,3,4,18825,21.22818449491025,17.989054143352128,618.9852627349674,2021,2263071.3425274566,313,0.19012357361778903,0.06119625292821548
102001,IL,37.96850732768722,-108.42625950072382,Timber,15,1485.0369943548637,3,6,5,3,51931,17.029033375165163,-4.628693931384477,1074.4022945515999,2016,2693335.6043403223,83,0.0954210777762584,0.024418672414113416
102002,FL,33.7661548270622,-116.82050809816755,Composite,70,1397.3871422369518,4,5,6,7,83680,7.526237025267392,18.30232163328143,678.3360997640727,2016,1592804.9859742632,1,0.016843354984520692,0.08335343002309187
102003,PA,32.92181304894199,-124.68601986455825,Timber,94,736.7526825623323,3,8,8,3,75389,22.224501406706022,8.632437762353181,1949.562451109566,2011,28993.399484714457,213,0.2247429593205395,0.09896559217302418
102004,PA,26.988092258109578,-121.30134578305938,Concrete,35,1428.6893315711468,2,5,8,3,4691,25.66594425653859,-8.568554428706712,514.1649615514079,2020,2682779.7715691677,156,0.14093906057326697,0.010067998842499214
102005,OH,31.8757456074593,-105.99884336238672,Steel,45,646.4815059213521,4,4,3,4,110815,5.946301649331966,36.422623449247524,239.6081682431481,2021,1272818.9510739446,98,0.07270014885266327,0.08753091562685704
102006,TX,26.380713142951173,-117.43495698305404,Composite,64,968.7861096681802,3,6,4,7,20501,33.75626037144917,31.615101091005478,863.3119260111011,2014,1881590.11101303,205,0.1268239363992914,0.04661522316184273
102007,PA,33.59991997145623,-84.47556639547597,Composite,65,732.6804543352055,5,5,8,8,141738,20.948565473503912,2.2927328936563107,762.4890023471045,2020,3627420.1617386555,146,0.022131714308059457,0.06237627121325081
102008,NY,42.088848602365005,-78.16915925605053,Masonry,56,315.01814573444426,5,5,8,6,107150,30.821541112094817,-2.1217577389944307,1594.15952921468,2010,149676.30074052722,293,0.058677302564184367,0.026911927768255548
102009,IL,30.417961301454774,-73.56213494538557,Concrete,71,731.0540647111505,2,6,7,4,190916,21.47184268996118,-3.4983315319761417,1183.2060169866174,2014,293949.4731304877,282,0.20209327426738885,0.025856370387193028
102010,PA,27.318285206455567,-75.82243873784427,Steel,98,1590.3541551561846,5,4,4,6,23095,28.075657676006095,-0.6827597567134553,1031.6212235618182,2010,2312225.2491085837,274,0.2511156342591105,0.04840766972389254
102011,PA,27.625729501772636,-107.80517387805105,Steel,74,815.3778303701145,3,6,6,5,40446,37.86213925438843,-9.180157034571014,836.0891716795159,2012,2652543.8594033965,295,0.1592517197265167,0.09181881141641514
102012,FL,39.960330571561315,-84.79880415402967,Masonry,52,1572.476869650533,2,5,8,3,68627,7.018631635485237,7.562431436953634,889.6986162728689,2017,3193235.799831423,213,0.14161579243672334,0.003391608997469414
102013,IL,47.22803369026532,-111.56183806240244,Timber,35,57.2038747208962,3,4,8,3,28375,38.88065288370536,18.48011708668899,243.4502269714621,2013,1747929.428844579,229,0.12508416233590927,0.005429973412823767
102014,PA,37.070328375800834,-90.60049992414123,Concrete,26,1687.1145953903774,3,8,3,4,34518,8.554524702881302,18.52993902458629,1243.1917794437636,2020,1296745.4925758084,243,0.2906372163629643,0.006208638069550663
102015,MI,30.34725625921959,-87.85998842345332,Steel,56,1616.0113418652543,5,4,8,7,66094,33.429596436543974,26.122587519029096,1418.9866253025266,2023,4336810.249308057,260,0.2962327385172811,0.007615780551088291
102016,OH,44.152944270736945,-100.13084360627465,Masonry,44,1678.9389301385786,3,5,6,4,23524,14.431025557644173,15.499819909454274,1995.45626753747,2021,118817.3763540504,196,0.03387832892195044,0.08090600662660448
102017,TX,40.924182533429466,-82.88075654585421,Concrete,41,1216.954818013295,3,3,7,4,20095,15.789776685278829,-3.711698001688987,288.74544451336897,2017,2234925.680170451,90,0.12111704279607052,0.05454507690898921
102018,TX,45.719725288216495,-90.27070444774878,Steel,95,107.17583679031719,2,5,8,7,26649,31.035379978812646,29.17708842955716,589.6367838475517,2017,1807650.7393213345,296,0.1763171231378606,0.09323188195865953
102019,NC,30.76019683346316,-68.65842837973814,Concrete,57,1448.9803737353855,2,8,5,8,122701,11.743912673271613,24.362081008530453,981.928528652263,2010,2615443.1468231753,34,0.2490003919003585,0.09755045870908606
102020,GA,31.326738034384793,-91.22582196674253,Timber,73,972.4219590714582,3,7,7,8,35958,18.72534740385002,8.723161943159994,800.3962245299639,2015,3476816.3661948983,361,0.20463329912716777,0.027681326291269095
102021,GA,38.10234421384684,-81.65170307368854,Timber,76,1933.7032537396963,2,7,5,7,118893,31.182374358705186,8.352943044178176,1438.7176276084856,2014,486768.9719430379,239,0.23485601913734794,0.031061158775363657
102022,CA,29.91424316821769,-94.19033355805121,Steel,9,1602.94281939477,3,4,5,8,79081,34.800342183039646,24.682108310600753,683.5237089489981,2017,2439365.7839444624,107,0.03642808734279996,0.06014596009773455
102023,NY,33.725994126611425,-72.18126274505005,Timber,78,149.1044069735612,2,5,6,3,55627,6.166951446292568,11.470492666480904,1167.3300144721181,2017,3352632.857386137,238,0.2516014013690267,0.006933811962939473
102024,MI,35.20590659603435,-121.77197507270387,Concrete,51,790.3642855432272,4,7,4,3,37949,23.287950891050585,2.35619533125673,1582.6297540345622,2021,4399120.475330317,86,0.06901984224440685,0.0527548104271351
102025,GA,48.36022928323034,-110.1451751413137,Timber,39,485.3831887640781,2,7,7,6,102268,32.21869032393415,-3.5902379306352223,1212.6187750748218,2022,1519357.3037983384,70,0.23636899299703323,0.02643325489060076
102026,CA,24.043559089137517,-110.21033796870756,Timber,69,1561.1492144047236,5,4,3,3,139613,24.546073673197863,13.334449460617527,245.86352871386737,2021,3206656.734250791,61,0.18934796685736638,0.09672846051181387
102027,MI,26.88937708975284,-124.23776342382396,Concrete,19,1269.4152570236213,5,3,3,8,54020,20.252370508450745,36.336660561369854,795.5826470886643,2022,4947792.161335277,354,0.17115623067568,0.06348594696461028
102028,PA,26.021494202560323,-67.30679822042366,Timber,5,713.4617493161135,2,3,7,8,57415,28.326212816292745,21.380523996264287,1063.9247516651044,2015,1837432.2761146224,201,0.11386009925736926,0.02224616700766233
102029,PA,38.469455055041934,-84.02148350262246,Concrete,25,1760.4850805541453,2,3,8,8,177062,34.23780828126475,4.702254715333046,518.8969051619588,2017,1924484.718830568,126,0.21708689825245625,0.029936026208266332
102030,OH,42.68347088155375,-99.74816564141092,Composite,39,937.6818495027386,4,7,5,8,93024,17.286933462912017,-5.8669092287914975,558.3217133607407,2015,2705701.8012914644,52,0.014194476749140275,0.02354737480799564
102031,OH,36.834107295176146,-122.88698082399053,Steel,83,1090.0478731222536,5,3,3,5,179139,31.497296820461013,-6.325408612757752,563.0531073835216,2014,750057.8277374228,280,0.06110899861213019,0.0023852673651959134
102032,PA,47.71227676307897,-79.47793569208882,Timber,81,566.4238831485518,2,3,3,4,20444,29.86482064934101,32.27117743259859,1105.00237369645,2012,3484457.23817705,58,0.10016238392227099,0.08818006375524208
102033,FL,34.50811133947434,-89.0927946054027,Concrete,26,151.99477927178884,2,4,7,6,38018,12.973745965975414,15.691941636923723,1989.30829122535,2023,2324976.4601805094,131,0.026889171392585086,0.06930925249614596
102034,TX,44.99037957159727,-110.28219295362373,Steel,92,1497.718306088951,4,6,4,7,16413,34.90492412957167,23.863503970724544,1079.2233944539134,2022,3137783.160507432,20,0.023144137071436366,0.09427499486680155
102035,NY,40.60213937735557,-76.53460977933591,Steel,52,648.744555713779,3,5,7,7,24245,26.96702394188077,-7.8996888353523,1783.1327886037009,2023,3016189.16510871,284,0.07194916241698963,0.05761475379018598
102036,NY,27.208145913487623,-116.00445191464996,Masonry,71,775.5699978288154,4,3,7,7,86928,26.931419298690013,28.740610664817616,894.0138745077511,2013,2146459.2522340002,137,0.04205404675928882,0.0810978379681376
102037,PA,36.81553386221395,-91.61699972677141,Steel,71,818.3467989687423,2,5,5,6,196641,33.09395308668846,-3.4612735857553893,1474.4305790261656,2016,3358117.6546523687,98,0.11399375914360674,0.07217326668497845
102038,TX,31.935855344262123,-82.70534342644468,Concrete,91,1672.5230133392179,3,7,4,4,60913,24.09598109625345,36.02611840384913,1958.2932191608056,2011,4648475.040451664,330,0.04908172600767365,0.057962353218038616
102039,FL,31.322845991388803,-79.93007532726608,Masonry,56,1010.729311839294,4,6,7,7,75155,23.533791535581432,37.075959539893105,1728.3455064408383,2019,4878011.598733875,268,0.09141732886435817,0.07463295260073133
102040,CA,32.68078538755804,-121.45523565276316,Composite,88,1958.0530132652636,4,7,3,7,152452,31.17149761400931,15.514420833749686,1806.2242752886011,2012,1357169.4690855555,305,0.17347966901646922,0.09263938938207342
102041,CA,41.62778104031804,-84.47278098372793,Composite,32,196.75579541070533,5,3,4,3,38929,32.33554206327342,11.442449422431597,1401.573509818211,2023,3778654.119681825,238,0.11419244503138139,0.02946244985080821
102042,IL,32.60735562992532,-116.73321674726597,Concrete,51,514.0286763129538,4,4,7,4,81039,34.57527591077742,27.65036339469482,429.1218536769204,2022,2413415.058717064,275,0.29796273462461353,0.061160456036019856
102043,CA,29.352211028672105,-122.8111637920961,Masonry,93,592.5462747518106,3,7,8,3,68290,11.31377868124868,29.29206545755156,547.2183041529752,2021,2338174.748632891,158,0.1612728449151184,0.03344502968294424
102044,TX,37.34933626563364,-117.28675783132643,Concrete,76,1866.0307800827566,3,6,3,8,102083,7.186290108194377,4.202635272685438,1521.1570102360788,2023,4964125.7798395995,142,0.1073367577981705,0.08036605990480322
102045,GA,31.492283087413078,-80.2288422335726,Composite,31,1727.0535887222736,4,6,8,7,186797,21.15391959627875,14.385698890610648,844.980558251019,2014,3580171.2678077063,347,0.2782040370623486,0.050243219282461594
102046,TX,38.991856366044495,-122.47543190084245,Composite,93,1540.1689434409404,3,4,4,5,165994,26.411678191029676,5.86777041258134,1975.1058374227903,2010,1850547.7844399828,198,0.055073956133855594,0.007846070423407946
